Pattnaik,Sudersan,Sudersan Pattnaik,Unsure,erra,,,,N/A,,,,,
Pawson,John,John Pawson,Yes,erra,,,,N/A,,,,,
Peale,Charles Willson,Charles Willson Peale,Yes,erra,,,,1827,,,,,
Peale,Raphaelle,Raphaelle Peale,Yes,sureai,,,"still life, ",1825,,,,,
Pearlstein,Philip,Philip Pearlstein,Yes,sureai,,,,N/A,,,,,
Pearson,Jason,Jason Pearson,Yes,sureai,,,,N/A,,,,,
Pechstein,Max,Max Pechstein,Yes,sureai,,,"expressionism, vibrant",1955,,,,,
Peeters,Clara,Clara Peeters,Yes,sureai,,,,1657,,,,,
Pei,Guo,Guo Pei,Yes,sureai,,,"fashion,",N/A,,,,,
Pellegrini,Pierre,Pierre Pellegrini,Yes,sureai,Yes,x,"monochromatic, photography, landscape",N/A,,,,,
Pelletier,Paul,Paul Pelletier,Yes,sureai,Yes,x,comics,N/A,,,,,
Pelton,Agnes Lawrence,Agnes Lawrence Pelton,Yes,sureai,Yes,x,"abstract, vibrant",1961,,,,,
Pemba,George,George Pemba,Yes,sureai,Yes,x,"realism, melanin, scene",2001,,,,,
Penn,Irving,Irving Penn,Yes,sureai,Yes,x,"photography, monochromatic, portrait, character",2009,,,,,
Pennington,Bruce,Bruce Pennington,Yes,sureai,Yes,x,"sci-fi, fantasy, vibrant, landscape",N/A,,,,,
Peploe,Samuel,Samuel Peploe,Yes,sureai,,,,1935,,,,,
Perceval,John,John Perceval,Yes,sureai,,,"vibrant, messy, expressionism",2000,,,,,
Percival,Anja,Anja Percival,Yes,sureai,,,,N/A,,,,,
Perez,Fabian,Fabian Perez,Yes,sureai,Yes,x,"dark, figurativism, realism, scene",N/A,,,,,
Perez,George,George Perez,Yes,sureai,,,,2022,,,,,
Permeke,Constant,Constant Permeke,No,sureai,,,"expressionism, ",1952,,,,,
Perry,Grayson,Grayson Perry,Yes,sureai,,,"detailed, collage, pop art, pink",N/A,,,,,
Perry,Lilla Cabot,Lilla Cabot Perry,Yes,sureai,,,,1933,,,,,
Pesce,Gaetano,Gaetano Pesce,,sureai,,,"architecture, vibrant,",N/A,,,,,
Peterson,Cleon,Cleon Peterson,,sureai,Yes,x,"flat colors, clean, character",N/A,,,,,
Peterssen,Eilif,Eilif Peterssen,,sureai,,,,1928,,,,,
Pether,Abraham,Abraham Pether,,sureai,,,,1812,,,,,
Petolas,Nikolina,Nikolina Petolas,,sureai,,,"surrealism, magic realism,",N/A,,,,,
Petrov-Vodkin,Kuzma,Kuzma Petrov-Vodkin,,sureai,,,,1939,,,,,
Pettibon,Raymond,Raymond Pettibon,,sureai,,,,N/A,,,,,
Phillips,Coles,Coles Phillips,,sureai,Yes,x,"art deco,",1927,,,,,
Phillips,Richard,Richard Phillips,,sureai,,,,N/A,,,,,
Picabia,Francis,Francis Picabia,,sureai,,,"cubism, expressionism, impressionism",1953,,,,,
Picasso,Pablo,Pablo Picasso,,sureai,,,"cubism, surrealism, impressionism",1973,,,,,
Piccinini,Patricia,Patricia Piccinini,,sureai,,,,N/A,,,,,
Pich,Sopheap,Sopheap Pich,,sureai,,,,N/A,,,,,
Pieck,Anton,Anton Pieck,,sureai,,,"whimsical, detailed, scene",1987,,,,,
Piene,Otto,Otto Piene,,sureai,,,,2014,,,,,
Pieters,Nelleke,Nelleke Pieters,,sureai,,,,N/A,,,,,
Pillon,Klaus,Klaus Pillon,,sureai,,,,N/A,,,,,
Pinchon,Robert Antoine,Robert Antoine Pinchon,,sureai,,,"impressionism, landscape, fauvism",1943,,,,,
Pindell,Howardena,Howardena Pindell,,sureai,Yes,x,"collage, colorful, expressionism",N/A,,,,,
Pinke,Veronika,Veronika Pinke,,sureai,,,,N/A,,,,,
Pinkney,Jerry,Jerry Pinkney,,sureai,,,,2021,,,,,
Pinter,Ferenc,Ferenc Pinter,,sureai,,,,2008,,,,,
Pinturicchio,N/A,Pinturicchio,,sureai,,,,1513,,,,,
Piot,Étienne Adolphe,Étienne Adolphe Piot,,sureai,,,,1910,,,,,
Piper,John,John Piper,,sureai,,,,1992,,,,,
Pippin,Horace,Horace Pippin,,sureai,,,,1946,,,,,
Piranesi,Giovanni Battista,Giovanni Battista Piranesi,,sureai,,,"architecture, detailed, monochromatic",1778,,,,,
Piraro,Dan,Dan Piraro,,sureai,,,,N/A,,,,,
Pirner,Maximilian,Maximilian Pirner,,sureai,,,"art nouveau, dark, symbolism",1924,,,,,
Piskor,Ed,Ed Piskor,,sureai,,,,N/A,,,,,
Pissarro,Camille,Camille Pissarro,,sureai,,,"impressionism, landscape, streetscape",1903,,,,,
Pissarro,Lucien,Lucien Pissarro,,sureai,,,,1944,,,,,
Pistoletto,Michelangelo,Michelangelo Pistoletto,,sureai,,,,N/A,,,,,
Pitre,John,John Pitre,,sureai,,,"surrealism, magic realism, scene",N/A,,,,,
Plensa,Jaume,Jaume Plensa,,sureai,,,"sculpture, high contrast",N/A,,,,,
Plock,Ferris,Ferris Plock,,sureai,,,,N/A,,,,,
Ploog,Mike,Mike Ploog,,sureai,Yes,,,N/A,,,,,
Plowden,David,David Plowden,,sureai,,,"photography,",N/A,,,,,
Point,Armand,Armand Point,,sureai,,,,1932,,,,,
Poiret,Paul,Paul Poiret,,sureai,,,,1944,,,,,
Polacco,Patricia,Patricia Polacco,,sureai,,,"children's illustration,",N/A,,,,,
Polke,Sigmar,Sigmar Polke,,sureai,,,pop art,2010,,,,,
Pollock,Jackson,Jackson Pollock,,sureai,Yes,x,"abstract, messy, expressionism",1956,,,,,
Pongiluppi,Guillem H.,Guillem H. Pongiluppi,,sureai,,,,N/A,,,,,
Pontormo,N/A,Pontormo,,sureai,,,,1557,,,,,
Ponzi,Emiliano,Emiliano Ponzi,,x,Yes,x,,N/A,,,,,
Poons,Larry,Larry Poons,,x,,,,N/A,,,,,
Popova,Lyubov,Lyubov Popova,,x,Yes,x,"cubism, abstract",1924,,,,,
Porter,Fairfield,Fairfield Porter,,x,,,,1975,,,,,
Portinari,Candido,Candido Portinari,,x,Yes,x,"expressionism, scene",1962,,,,,
Potocki,Gail,Gail Potocki,,x,,,,N/A,,,,,
Potter,Beatrix,Beatrix Potter,,x,Yes,x,"whimsical, watercolor, children's illustration",1943,,,,,
Potter,Paulus,Paulus Potter,,x,Yes,x,"landscape, baroque, scene",1654,,,,,
Potthast,Edward Henry,Edward Henry Potthast,,x,,,,1927,,,,,
Pousette-Dart,Richard,Richard Pousette-Dart,,x,,,,1992,,,,,
Poussin,Nicolas,Nicolas Poussin,,x,,,,1665,,,,,
Poynter,Edward,Edward Poynter,,x,,,,1919,,,,,
Pradier,James,James Pradier,,x,,,,1852,,,,,
Prager,Alex,Alex Prager,,x,,,,N/A,,,,,
Pranckevicius,Gediminas,Gediminas Pranckevicius,,x,Yes,x,"surrealism, whimsical, detailed",N/A,,,,,
Prendergast,Maurice,Maurice Prendergast,,x,Yes,x,,1924,,,,,
Preston,Margaret,Margaret Preston,,x,,,,1963,,,,,
Procter,Dod,Dod Procter,,x,Yes,x,"impressionism, portrait, scene",1972,,,,,
Pugh,Gareth,Gareth Pugh,,x,,,"fashion, angular, monochromatic",N/A,,,,,
Puryear,Martin,Martin Puryear,,x,,,,N/A,,,,,
Putz,Leo,Leo Putz,,x,,,,1940,,,,,
Puvis de Chavannes,Pierre,Pierre Puvis de Chavannes,,x,Yes,x,"symbolism, low contrast",1898,,,,,
Pyle,Howard,Howard Pyle,,x,,,"art nouveau, scene",1911,,,,,
Quesada,Joe,Joe Quesada,,x,,,,N/A,,,,,
Quilty,Ben,Ben Quilty,,x,,,,N/A,,,,,
Quinn,Marc,Marc Quinn,,x,,,,N/A,,,,,
Quitely,Frank,Frank Quitely,,x,,,,N/A,,,,,
Rackham,Arthur,Arthur Rackham,,x,,,"art nouveau, dark, scene",1939,,,,,
Rader,Paul,Paul Rader,,x,,,,1938,,,,,
Raeburn,Henry,Henry Raeburn,,x,,,,1823,,,,,
Rahon,Alice,Alice Rahon,,x,,,"abstract, expressionism, figurativism,",1987,,,,,
Rak,Martin,Martin Rak,,x,Yes,x,"photography, landscape",N/A,,,,,
Rand,Paul,Paul Rand,,x,,,,1996,,,,,
Ranson,Paul,Paul Ranson,,x,Yes,x,"abstract, vibrant, art nouveau",1909,,,,,
Raphael,N/A,N/A Raphael,,x,,,renaissance,1520,,,,,
Rauschenberg,Robert,Robert Rauschenberg,,x,Yes,x,"collage, abstract",2008,,,,,
Ravilious,Eric,Eric Ravilious,,x,Yes,x,,1942,,,,,
Ray,Man,Man Ray,,x,,-,"monochromatic, high contrast",1976,,,,,
Razell,Aliza,Aliza Razell,,x,Yes,x,"photography, fantasy, surrealism",N/A,,,,,
Rea,Joel,Joel Rea,,x,Yes,x,"surrealism, landscape, scene",N/A,,,,,
Redlin,Terry,Terry Redlin,,x,Yes,x,"landscape, luminism, nature",2016,,,,,
Redmond,Granville,Granville Redmond,,x,Yes,x,"landscape, impressionism",1935,,,,,
Redon,Odilon,Odilon Redon,,x,Yes,x,"impressionism, symbolism, low contrast",1916,,,,,
Redondo,Vicente Romero,Vicente Romero Redondo,,x,Yes,x,"figurativism, scene",N/A,,,,,
Reggianini,Vittorio,Vittorio Reggianini,,x,Yes,x,"scene, renaissance",1938,,,,,
Rego,Paula,Paula Rego,,x,Yes,x,"scene, portrait",2022,,,,,
Reiffel,Charles,Charles Reiffel,,x,,-,,1942,,,,,
Rekunenko,Valentin,Valentin Rekunenko,,x,Yes,x,"scene, detailed, fantasy, surrealism",N/A,,,,,
Remington,Frederic,Frederic Remington,,x,,-,"impressionism, realism, scene, horses",1909,,,,,
Remnev,Andrey,Andrey Remnev,,x,Yes,x,"baroque, renaissance, portrait, character",N/A,,,,,
Reni,Guido,Guido Reni,,x,,-,,1642,,,,,
Renoir,Pierre-Auguste,Pierre-Auguste Renoir,,x,,-,"impressionism, realism, portrait, scene",1919,,,,,
Renshaw,David,David Renshaw,,x,,-,,N/A,,,,,
Repin,Ilya,Ilya Repin,,x,Yes,x,"realism, scene, portrait, impressionism",1930,,,,,
Ressia,Romina,Romina Ressia,,x,,,,N/A,,,,,
Restout the Younger,Jean,Jean Restout the Younger,,x,,,,1768,,,,,
Reuss,John,John Reuss,,x,Yes,x,"surrealism, figurativism",N/A,,,,,
Rew,Stephanie,Stephanie Rew,,x,No,x,"portrait, figurativism, realism",N/A,,,,,
Reynolds,Joshua,Joshua Reynolds,,x,Yes,x,"portrait, romanticism",1792,,,,,
RHADS,N/A,RHADS,Yes,x,Yes,x,"digital, surrealism, landscape, vibrant",N/A,AKA Artem Chebokha,,,,
Rhead,Louis,Louis Rhead,Yes,x,Yes,x,"art nouveau, detailed",1926,,,,,
Rhodan,Perry,Perry Rhodan,Yes,x,,,,N/A,,,,,
Ribemont-Dessaignes,Georges,Georges Ribemont-Dessaignes,Yes,x,,-,,1974,,,,,
Richards,William Trost,William Trost Richards,Yes,x,,-,,1905,,,,,
Richter,Gerhard,Gerhard Richter,,x,,-,"abstract, realism",N/A,,,,,
Riddell,Chris,Chris Riddell,,x,Yes,x,"cartoon, children's illustration, watercolor",N/A,,,,,
Rigaud,Hyacinthe,Hyacinthe Rigaud,,x,,-,"baroque, portrait",1743,,,,,
Rigney,Brad,Brad Rigney,,x,Yes,x,"scene, fantasy, character, dark",N/A,,,,,
Riley,Bridget,Bridget Riley,,x,Yes,x,"abstract, monochromatic, colorful, angular",N/A,,,,,
Ringgold,Faith,Faith Ringgold,,x,,,"melanin, pop art, abstract, expressionism,",N/A,,,,,
Riopelle,Jean-Paul,Jean-Paul Riopelle,,x,,,"abstract, expressionism",2002,,,,,
Ríos,Emma,Emma Ríos,,x,,,,N/A,,,,,
Rippl-Rónai,József,József Rippl-Rónai,,x,,,,1927,,,,,
Rist,Pipilotti,Pipilotti Rist,,x,,,"vibrant, colorful, installation",N/A,,,,,
Ritts,Herb,Herb Ritts,,x,,,,2002,,,,,
Rive,Max,Max Rive,,x,,,,N/A,,,,,
Rivera,Diego,Diego Rivera,,x,Yes,x,"cubism, impressionism, primitivism",1957,,,,,
Rivière,Briton,Briton Rivière,,x,,,"impressionism, romanticism, scene",1920,,,,,
ROA,N/A,N/A ROA,,x,,,"street art, graffiti, monochromatic, detailed",N/A,,,,,
Robert,Hubert,Hubert Robert,,x,Yes,x,"romanticism, landscape, architecture",1808,,,,,
Roberts,Danny,Danny Roberts,,x,,,,N/A,,,,,
Roberts,Tom,Tom Roberts,,x,,,"impressionism, landscape, portrait",1931,,,,,
Robinson,Andrew,Andrew Robinson,,x,,,"comics, character, portrait",N/A,,,,,
Robinson,Charles,Charles Robinson,,x,,,"art nouveau, watercolor",1937,,,,,
Robinson,Frederick Cayley,Frederick Cayley Robinson,,x,,,,1927,,,,,
Robinson,Theodore,Theodore Robinson,,x,,,,1896,,,,,
Robinson,W. Heath,W. Heath Robinson,,x,,,"art nouveau, whimsical, cartoon",1944,,,,,
Robison,Joel,Joel Robison,,x,,,,N/A,,,,,
Rocafort,Kenneth,Kenneth Rocafort,,x,,,,N/A,,,,,
Rocha,Andreas,Andreas Rocha,,x,Yes,x,"digital, landscape, fantasy, dark",N/A,,,,,
Rockwell,Norman,Norman Rockwell,,x,Yes,x,"realism, scene,",1978,,,,,
Roerich,Nicholas,Nicholas Roerich,,x,,,"landscape, art nouveau, symbolism",1947,,,,,
Rohlfs,Scott,Scott Rohlfs,,x,,,,N/A,,,,,
Roiland,Justin,Justin Roiland,,x,,,,N/A,,,,,
Rolando,Cyril,Cyril Rolando,,x,Yes,x,,N/A,,,,,
Romney,George,George Romney,,x,,,,1802,,,,,
Rone,N/A,N/A Rone,,x,,,,N/A,,,,,
Ronner-Knip,Henriëtte,Henriëtte Ronner-Knip,,x,Yes,x,"animals, romanticism, still life",1909,,,,,
Roosegaarde,Daan,Daan Roosegaarde,,x,,,,N/A,,,,,
Roosenboom,Margaretha,Margaretha Roosenboom,,x,,,"flowers, nature",1896,,,,,
Rops,Felicien,Felicien Rops,,x,,,,1898,,,,,
Rosa,Salvator,Salvator Rosa,,x,,,,1673,,,,,
Rosanes,Kerby,Kerby Rosanes,,x,,,,N/A,,,,,
Rose,Guy,Guy Rose,,x,,,,1925,,,,,
Rosenquist,James,James Rosenquist,,x,,,,2017,,,,,
Roset,Conrad,Conrad Roset,,x,Yes,x,"impressionism, watercolor, portrait",N/A,,,,,
Ross,Alex,Alex Ross,,x,,,,N/A,,,,,
Ross,Bob,Bob Ross,,x,Yes,x,"landscape, romanticism, impressionism",1995,,,,,
Rossbach,Jean-Sebastien,Jean-Sebastien Rossbach,,x,,,,N/A,,,,,
Rossetti,Dante Gabriel,Dante Gabriel Rossetti,,x,,,"portrait, romanticism",1882,,,,,
Rossier,Jessica,Jessica Rossier,,x,Yes,x,"space, landscape, digital, dark",N/A,,,,,
Rotari,Pietro Antonio,Pietro Antonio Rotari,,x,,,,1762,,,,,
Rotella,Mimmo,Mimmo Rotella,,x,Yes,x,,2006,,,,,
Roth,Ed,Ed Roth,,x,,,"comics, cartoon",2001,,,,,
Rothen,Marianna,Marianna Rothen,,x,,,,N/A,,,,,
Rothenstein,Anne,Anne Rothenstein,,x,,,,N/A,,,,,
Rothko,Mark,Mark Rothko,,x,,,"abstract, expressionism,",1970,,,,,
Rothschild,Eva,Eva Rothschild,,x,,,,N/A,,,,,
Rouault,Georges,Georges Rouault,,x,,,"fauvism, expressionism",1958,,,,,
Roukes,Joram,Joram Roukes,,x,,,,N/A,,,,,
Roulland,Dimitry,Dimitry Roulland,,x,,,,N/A,,,,,
Rousse,Georges,Georges Rousse,,x,,,,N/A,,,,,
Rousseau,Henri,Henri Rousseau,,x,,,"nature, primitivism, impressionism",1910,,,,,
Roversi,Paolo,Paolo Roversi,,x,,,"fashion, photography, dark",N/A,,,,,
Rowland,Jeff,Jeff Rowland,,x,,,,N/A,,,,,
Royo,Luis,Luis Royo,,x,,,"dark, portrait, messy",N/A,,,,,
Różalski,Jakub,Jakub Różalski,,x,,,"landscape, realism, fantasy, sci-fi",N/A,With diacritics,,,,
Ruas,Joao,Joao Ruas,,x,,,"dark, comics, character, fantasy",N/A,,,,,
Rubell,Jennifer,Jennifer Rubell,,x,,,,N/A,,,,,
Rubens,Peter Paul,Peter Paul Rubens,,x,,,"baroque, renaissance, romanticism,",1640,,,,,
Rucka,Greg,Greg Rucka,,x,,,"comics, character,",N/A,,,,,
Rudolph,Paul,Paul Rudolph,,x,,,,1997,,,,,
Runge,Philipp Otto,Philipp Otto Runge,,x,,,,1810,,,,,
Rusinol,Santiago,Santiago Rusinol,,x,,,,1931,,,,,
Ruskin,John,John Ruskin,,x,,,,1900,,,,,
Rutkowski,Greg,Greg Rutkowski,,x,Yes,x,"digital, landscape, fantasy, dark,",N/A,,,,,
Ruysch,Rachel,Rachel Ruysch,,x,,,,1750,,,,,
Ryden,Mark,Mark Ryden,,x,Yes,x,"character, whimsical, dark, scene",N/A,,,,,
Ryder,Albert Pinkham,Albert Pinkham Ryder,,x,,,,1917,,,,,
Saarinen,Eero,Eero Saarinen,,x,,,"architecture, ",1961,,,,,
Saeki,Toshio,Toshio Saeki,,x,,,,2019,,,,,
Saenredam,Jan Pietersz,Jan Pietersz Saenredam,,x,,,"renaissance, detailed",1607,,,,,
Saenredam,Pieter Jansz,Pieter Jansz Saenredam,,x,,,"renaissance, detailed",1665,,,,,
Safdie,Moshe,Moshe Safdie,,x,,,,N/A,,,,,
Sage,Amanda,Amanda Sage,,x,Yes,x,"psychedelic, vibrant, colorful, detailed",N/A,,,,,
Sage,Kay,Kay Sage,,x,,,"surrealism, monochromatic, angular,",1963,,,,,
Saintclair,Apollonia,Apollonia Saintclair,,x,,,"monochromatic, high contrast, nudity",N/A,,,,,
Sajedi,Afarin,Afarin Sajedi,,x,,,,N/A,,,,,
Saliot,Thomas,Thomas Saliot,,x,,,"portrait, pop art",N/A,,,,,
Salminen,John,John Salminen,,x,Yes,x,"watercolor, detailed, streetscape",N/A,,,,,
Samnee,Chris,Chris Samnee,,x,,,,N/A,,,,,
Samori,Nicola,Nicola Samori,,x,Yes,x,"dark, portrait, sculpture",N/A,,,,,
San Miguel,Okuda,Okuda San Miguel,,x,,,,N/A,,,,,
Sandback,Fred,Fred Sandback,,x,,,installation,2003,,,,,
Sander,August,August Sander,,x,,,"photography,",1964,,,,,
Sandys,Frederick,Frederick Sandys,,x,,,,1904,,,,,
Sapiro,Maurice,Maurice Sapiro,,x,,,,N/A,,,,,
Saraceno,Tomás,Tomás Saraceno,,x,,,,N/A,,,,,
Saray,Rebeca,Rebeca Saray,,x,,,"digital, photography, portrait",N/A,,,,,
Sarazhin,Denis,Denis Sarazhin,,x,,,"realism, impressionism, detailed, character",N/A,,,,,
Sardax,N/A,N/A Sardax,,x,,,,N/A,,,,,
Sargent,John Singer,John Singer Sargent,,x,,,"realism, impressionism, portrait, scene",1925,,,,,
Sart,Tony,Tony Sart,,x,,,,N/A,,,,,
Saryan,Martiros,Martiros Saryan,,x,,,"vibrant, impressionism, landscape",1972,,,,,
Sasamoto,Masaaki,Masaaki Sasamoto,,x,,,"monochromatic, character, art nouveau,",N/A,,,,,
Sassen,Viviane,Viviane Sassen,,x,,,"photography, melanin, vibrant",N/A,,,,,
Satrapi,Marjane,Marjane Satrapi,,x,,,"comics, high contrast,",N/A,,,,,
Saudek,Jan,Jan Saudek,,x,,,,N/A,,,,,
Saville,Jenny,Jenny Saville,,x,,,,N/A,,,,,
Saville,Peter,Peter Saville,,x,,,,N/A,,,,,
Savrasov,Aleksey,Aleksey Savrasov,,x,,,,1897,,,,,
Savvas,Nike,Nike Savvas,,x,,,,N/A,,,,,
Scarpa,Carlo,Carlo Scarpa,,x,,,,1978,,,,,
Scarry,Richard,Richard Scarry,,x,Yes,x,"children's illustration, vibrant, whimsical",1994,,,,,
Schad,Christian,Christian Schad,,x,,,,1982,,,,,
Schalcken,Godfried,Godfried Schalcken,,x,,,,1706,,,,,
Schaller,Thomas W,Thomas W Schaller,,x,,,"impressionism, landscape, cityscape",N/A,,,,,
Schapiro,Miriam,Miriam Schapiro,,x,,,"abstract, vibrant, expressionism",2015,,,,,
Scharf,Kenny,Kenny Scharf,,x,Yes,x,"colorful, vibrant, pop art, surrealism, psychedelic, pink",N/A,,,,,
Schatz,Howard,Howard Schatz,,x,Yes,x,"photography, portrait, character, surrealism",N/A,,,,,
Schatzberg,Jerry,Jerry Schatzberg,,x,Yes,x,"photography, monochromatic, portrait, character",N/A,,,,,
Scheffer,Ary,Ary Scheffer,,x,Yes,x,"romanticism, portrait",1858,,,,,
Schenck,August Friedrich,August Friedrich Schenck,,x,,,,1901,,,,,
Scher,Paula,Paula Scher,,x,,,,N/A,,,,,
Scherer,Kees,Kees Scherer,,x,,,,1993,,,,,
Schiele,Egon,Egon Schiele,,x,Yes,x,"expressionism, art nouveau, impressionism, symbolism, character",1918,,,,,
Schikaneder,Jakub,Jakub Schikaneder,,x,,,,1924,,,,,
Schinkel,Karl Friedrich,Karl Friedrich Schinkel,,x,,,,1841,,,,,
Schjerfbeck,Helene,Helene Schjerfbeck,,x,,,"portrait, realism, expressionism",1946,,,,,
Schlemmer,Oskar,Oskar Schlemmer,,x,,,,1943,,,,,
Schloe,Christian,Christian Schloe,,x,Yes,x,"surrealism, romanticism, portrait",N/A,,,,,
Schmid,Richard,Richard Schmid,,x,,,,2021,,,,,
Schmidt-Rottluff,Karl,Karl Schmidt-Rottluff,,x,,,"expressionism, vibrant",1976,,,,,
Schnabel,Julian,Julian Schnabel,,x,,,,N/A,,,,,
Schongauer,Martin,Martin Schongauer,,x,,,,1491,,,,,
Schoonhoven,Johannes Jan,Johannes Jan Schoonhoven,,x,,,,1994,,,,,
Schorr,Todd,Todd Schorr,,x,Yes,x,"pop art, surrealism, detailed,",N/A,,,,,
Schuiten,Francois,Francois Schuiten,,x,,,,N/A,,,,,
Schulz,Charles,Charles Schulz,,x,,,"comics, cartoon",2000,,,,,
Schutz,Dana,Dana Schutz,,x,,,,N/A,,,,,
Schwabe,Carlos,Carlos Schwabe,,x,Yes,x,"symbolism, detailed, scene",1866,,,,,
Schwitters,Kurt,Kurt Schwitters,,x,,,,1948,,,,,
Scully,Sean,Sean Scully,,x,,,"abstract, angular",N/A,,,,,
Sculthorpe,Peter,Peter Sculthorpe,,x,,,"landscape, architecture,",2014,,,,,
Seago,Edward,Edward Seago,,x,,,,1974,,,,,
Searle,Ronald,Ronald Searle,,x,,,,2011,,,,,
Sears,Bart,Bart Sears,,x,,,,N/A,CLIP recognition is weak,,,,
Seaut,Cedric,Cedric Seaut,,x,,,,N/A,AKA Keos Masons,,,,
Sedgley,Peter,Peter Sedgley,,x,,,,N/A,,,,,
Sedlacek,Franz,Franz Sedlacek,,x,,,"dark, symbolism, landscape",1945,,,,,
Sedlar,Janek,Janek Sedlar,,x,,,"photography, landscape, nature",N/A,,,,,
Segal,George,George Segal,,x,,,,2000,,,,,
Segantini,Giovanni,Giovanni Segantini,,x,,,,1899,,,,,
Seignac,Guillaume,Guillaume Seignac,,x,,,,1924,,,,,
Selbach,Victoria,Victoria Selbach,,x,,,,N/A,,,,,
Seliger,Mark,Mark Seliger,,x,,,"photography,",N/A,,,,,
Semenov,Anton,Anton Semenov,,x,,,"dark, detailed, surrealism, horror",N/A,,,,,
Sendak,Maurice,Maurice Sendak,,x,,,"whimsical, children's illustration, scene",2012,,,,,
Serebriakova,Zinaida,Zinaida Serebriakova,,x,,,"portrait, realism, ",1967,,,,,
Serov,Valentin,Valentin Serov,,x,Yes,x,"portrait, impressionism, art nouveau",1911,,,,,
Seurat,Georges,Georges Seurat,,x,Yes,x,"impressionism, low contrast, landscape, scene",1891,,,,,
Seuss,Dr.,Dr. Seuss,,x,Yes,x,"cartoon, whimsical, children's illustration",1991,,,,,
Seveso,Alberto,Alberto Seveso,,x,Yes,x,,N/A,,,,,
Shaden,Brooke,Brooke Shaden,,x,Yes,x,"dark, photography, magic realism,",N/A,,,,,
Shahn,Ben,Ben Shahn,,x,,,"expressionism, figurativism, scene",1969,,,,,
Shainblum,Michael,Michael Shainblum,,x,,,,N/A,,,,,
Shapcott,Michael,Michael Shapcott,,x,,,,N/A,,,,,
Sharp,Dorothea,Dorothea Sharp,,x,,,,1955,,,,,
Sharp,Liam,Liam Sharp,,x,,,,N/A,,,,,
Shatseva,Tanya,Tanya Shatseva,,x,,,,N/A,,,,,
Shau,Natalie,Natalie Shau,,x,Yes,x,"surrealism, digital, character",N/A,,,,,
Shaw,Barclay,Barclay Shaw,,x,Yes,x,"sci-fi, dark, angular, detailed",N/A,,,,,
Shawcross,Conrad,Conrad Shawcross,,x,,,,N/A,,,,,
Sheeler,Charles,Charles Sheeler,,x,,,,1965,,,,,
Shek,Chung,Chung Shek,,x,,,,N/A,,,,,
Shepard,E. H.,E. H. Shepard,,x,,,"whimsical, children's illustration, watercolor",1976,,,,,
Sherman,Cindy,Cindy Sherman,,x,,,"photography, portrait",N/A,,,,,
Shields,Tyler,Tyler Shields,,x,,,"photography, fashion,",N/A,,,,,
Shimamoto,Shozo,Shozo Shimamoto,,x,,,,2013,,,,,
Shimizu,Yuko,Yuko Shimizu,,x,,,,N/A,,,,,
Shimoda,Hikari,Hikari Shimoda,,x,Yes,x,"anime, manga, colorful, portrait",N/A,,,,,
Shinkai,Makoto,Makoto Shinkai,,x,Yes,x,"landscape, anime, digital",N/A,,,,,
Shinkawa,Yoji,Yoji Shinkawa,,x,,,"character, comics, monochromatic, messy, high contrast",N/A,,,,,
Shinkhai,Makoto,Makoto Shinkhai,,x,,,,N/A,,,,,
Shinn,Everett,Everett Shinn,,x,,,,1953,,,,,
Shinoyama,Kishin,Kishin Shinoyama,,x,,,,N/A,,,,,
Shiota,Chiharu,Chiharu Shiota,,x,Yes,x,"vibrant, installation, messy, low contrast",N/A,,,,,
Shirow,Masamune,Masamune Shirow,,x,Yes,x,"anime, cartoon, manga, comics, character, fantasy, sci-fi",N/A,,,,,
Shishkin,Ivan,Ivan Shishkin,,x,Yes,x,"landscape, realism",1898,,,,,
Shoen,Uemura,Uemura Shoen,,x,,,ukiyo-e,1949,,,,,
Shonibare,Yinka,Yinka Shonibare,,x,,,,N/A,,,,,
Shore,Stephen,Stephen Shore,,x,,,"photography, landscape, streetscape, cityscape",N/A,,,,,
Shumate,Tim,Tim Shumate,,x,Yes,x,"portrait, whimsical, cartoon",N/A,,,,,
Shuplyak,Oleg,Oleg Shuplyak,,x,,,,N/A,,,,,
Shuster,Joe,Joe Shuster,,x,,,"comics, character,",1992,,,,,
Shwedoff,Yuri,Yuri Shwedoff,,x,,,,N/A,,,,,
Sibthorp,Fletcher,Fletcher Sibthorp,,x,,,,N/A,,,,,
Sickert,Walter,Walter Sickert,,x,,,,1942,,,,,
Sidibé,Malick,Malick Sidibé,,x,,,"photography,",2016,,,,,
Sieff,Jeanloup,Jeanloup Sieff,,x,,,"photography, monochromatic, landscape, portrait, fashion",2000,,,,,
Siegel,Jerry,Jerry Siegel,,x,,,"comics, character,",1996,,,,,
Sienkiewicz,Bill,Bill Sienkiewicz,,x,,,"abstract, expressionism, vibrant",N/A,,,,,
Silivonchik,Anna,Anna Silivonchik,,x,,,"portrait, whimsical",N/A,,,,,
Sillman,Amy,Amy Sillman,,x,,,"abstract, figurativism, expressionism",N/A,,,,,
Silvestre,Fran,Fran Silvestre,,x,,,architecture,N/A,,,,,
Silvestri,Marc,Marc Silvestri,,x,,,"comics, character,",N/A,,,,,
Sime,Sidney,Sidney Sime,,x,,,,1941,,,,,
Simion,Felicia,Felicia Simion,,x,,,,N/A,,,,,
Simkins,Greg,Greg Simkins,,x,,,surrealism,N/A,AKA Craola,,,,
Simone,Gail,Gail Simone,,x,,,,N/A,,,,,
